pwsid,pwsname,pctblack,pcthisp,percpov,medianincomehouse,perctbachlocal,percthighlocal,retpopsrvd,health,logpop,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,UT,VA,VT,WA,WI,WV,WY,newsystem,groundw,purchasedwater,fy2011,fy2012,fy2013,lhealth
AL0000943,GUNTERSVILLE WATER WORKS & SEWER BOARD,10.101744651794434,3.3309109210968018,21.700000762939453,36481,23.399999618530273,81.30000305175781,12750,0,9.453286170959473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AL0000945,NORTH MARSHALL UTILITIES,0,2.6047565937042236,18.799999237060547,44000,19,78,7650,0,8.942461013793945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0000945,NORTH MARSHALL UTILITIES,0,0.3333333432674408,19.799999237060547,39107,16.600000381469727,75.9000015258789,7650,0,8.942461013793945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AL0000945,NORTH MARSHALL UTILITIES,0,0.2744739353656769,29.700000762939453,39318,19.600000381469727,81.80000305175781,12369,0,9.422948837280273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AL0000945,NORTH MARSHALL UTILITIES,0,0.3525264263153076,14.5,47159,20.399999618530273,84.9000015258789,12369,0,9.422948837280273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AL0000947,SARDIS CITY WATER BOARD,0.27328377962112427,13.052033424377441,16,31172,12.699999809265137,73.4000015258789,4749,0,8.465689659118652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AL0000947,SARDIS CITY WATER BOARD,0.43103447556495667,14.752155303955078,17.5,32508,15.100000381469727,75.0999984741211,4761,0,8.468213081359863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AL0000947,SARDIS CITY WATER BOARD,0.651260495185852,15.283613204956055,19.700000762939453,32473,16.200000762939453,75.9000015258789,4761,0,8.468213081359863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AL0000947,SARDIS CITY WATER BOARD,1.5629851818084717,15.267570495605469,17.799999237060547,31977,15.899999618530273,76.5,4761,0,8.468213081359863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AL0000949,SWEARENGIN WATER SYSTEM,0,2.6047565937042236,18.799999237060547,44000,19,78,2142,0,7.669495105743408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AL0000949,SWEARENGIN WATER SYSTEM,0,0.3333333432674408,19.799999237060547,39107,16.600000381469727,75.9000015258789,2142,1,7.669495105743408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AL0000949,SWEARENGIN WATER SYSTEM,0,0.2744739353656769,29.700000762939453,39318,19.600000381469727,81.80000305175781,2142,0,7.669495105743408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
AL0000949,SWEARENGIN WATER SYSTEM,0,0.3525264263153076,14.5,47159,20.399999618530273,84.9000015258789,2142,0,7.669495105743408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AL0000951,UNION GROVE UTILITY BOARD,0,0,24,61250,8,82.80000305175781,2814,0,7.942362308502197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AL0000951,UNION GROVE UTILITY BOARD,0,0,25.5,60208,6.800000190734863,84.9000015258789,2814,0,7.942362308502197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AL0000951,UNION GROVE UTILITY BOARD,0,0,29.5,35000,12.699999809265137,85.9000015258789,2814,0,7.942362308502197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AL0000951,UNION GROVE UTILITY BOARD,0,0,25.700000762939453,33438,12.300000190734863,87.69999694824219,2814,0,7.942362308502197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AL0000957,BAYOU LA BATRE UTILITIES,3.140559196472168,0,21.299999237060547,34539,12.399999618530273,63.599998474121094,8118,0,9.001838684082031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000957,BAYOU LA BATRE UTILITIES,5.775193691253662,0,19.100000381469727,39273,13,64.4000015258789,8118,0,9.001838684082031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000957,BAYOU LA BATRE UTILITIES,5.139833927154541,1.0582010746002197,18.700000762939453,42273,12.600000381469727,60,8118,0,9.001838684082031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000957,BAYOU LA BATRE UTILITIES,12.585034370422363,4.081632614135742,26.399999618530273,33402,11.800000190734863,62,8118,0,9.001838684082031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000967,SOUTH ALABAMA UTILITIES WATER SYSTEM,14.215685844421387,3.2507739067077637,21.5,41286,11.199999809265137,68.5999984741211,39249,0,10.577681541442871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000967,SOUTH ALABAMA UTILITIES WATER SYSTEM,19.768339157104492,3.4234235286712646,16.100000381469727,41042,10.899999618530273,71.19999694824219,39249,0,10.577681541442871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000967,SOUTH ALABAMA UTILITIES WATER SYSTEM,18.642324447631836,4.114168167114258,14.399999618530273,42500,10,73.9000015258789,39249,0,10.577681541442871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000967,SOUTH ALABAMA UTILITIES WATER SYSTEM,18.01848030090332,6.391170501708984,15.300000190734863,39892,8.600000381469727,74.5999984741211,39249,0,10.577681541442871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000971,DAUPHIN ISLAND WATER & SEWER,7.499593257904053,0.9435496926307678,22.600000381469727,41473,14.100000381469727,81.19999694824219,5769,0,8.66025447845459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000971,DAUPHIN ISLAND WATER & SEWER,9.671560287475586,1.69517183303833,22.299999237060547,44747,13.300000190734863,82,5769,0,8.66025447845459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000971,DAUPHIN ISLAND WATER & SEWER,13.522065162658691,6.727726936340332,18,42469,11.899999618530273,85.0999984741211,5769,0,8.66025447845459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000971,DAUPHIN ISLAND WATER & SEWER,11.484309196472168,6.191688060760498,16,44247,10.800000190734863,83.5,4902,0,8.497398376464844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000983,GRAND BAY WATER WORKS BOARD,10.255047798156738,0,13.800000190734863,47722,15.300000190734863,82.9000015258789,9735,0,9.183483123779297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000983,GRAND BAY WATER WORKS BOARD,8.885651588439941,0.04855547472834587,10.300000190734863,49353,13.399999618530273,81.5,9735,0,9.183483123779297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000983,GRAND BAY WATER WORKS BOARD,11.619190216064453,0,6.199999809265137,50833,11.600000381469727,82.19999694824219,9735,0,9.183483123779297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000983,GRAND BAY WATER WORKS BOARD,12.922738075256348,0,9.600000381469727,53259,11.600000381469727,81,9735,0,9.183483123779297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000993,KUSHLA WATER DISTRICT,NA,NA,NA,NA,NA,NA,5136,0,8.54403018951416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000993,KUSHLA WATER DISTRICT,NA,NA,NA,NA,NA,NA,5136,0,8.54403018951416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000993,KUSHLA WATER DISTRICT,NA,NA,NA,NA,NA,NA,5136,0,8.54403018951416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000993,KUSHLA WATER DISTRICT,NA,NA,NA,NA,NA,NA,5136,0,8.54403018951416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000994,"LEMOYNE WATER SYSTEM, INC.",10.778443336486816,0,28,40089,8.199999809265137,87.4000015258789,3360,0,8.119696617126465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000994,"LEMOYNE WATER SYSTEM, INC.",11.618257522583008,0,16.5,34091,6,84,3360,0,8.119696617126465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000994,"LEMOYNE WATER SYSTEM, INC.",18.08917236328125,0,11.300000190734863,50417,8.399999618530273,88.5999984741211,3360,0,8.119696617126465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000994,"LEMOYNE WATER SYSTEM, INC.",19.053709030151367,0,13.600000381469727,42583,7.800000190734863,87.30000305175781,3360,0,8.119696617126465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0001002,MOBILE COUNTY WATER & FIRE PRO AUTHORITY,7.499593257904053,0.9435496926307678,22.600000381469727,41473,14.100000381469727,81.19999694824219,35949,0,10.489856719970703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0001002,MOBILE COUNTY WATER & FIRE PRO AUTHORITY,9.671560287475586,1.69517183303833,22.299999237060547,44747,13.300000190734863,82,35949,0,10.489856719970703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0001002,MOBILE COUNTY WATER & FIRE PRO AUTHORITY,13.522065162658691,6.727726936340332,18,42469,11.899999618530273,85.0999984741211,35949,0,10.489856719970703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0001002,MOBILE COUNTY WATER & FIRE PRO AUTHORITY,11.484309196472168,6.191688060760498,16,44247,10.800000190734863,83.5,35949,0,10.489856719970703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0001005,MOBILE BOARD OF WATER AND SEWER COMM.,50.203712463378906,1.9558427333831787,21.5,37056,25.899999618530273,85.5,276000,0,12.528156280517578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0001005,MOBILE BOARD OF WATER AND SEWER COMM.,50.18444061279297,2.287971258163452,21.600000381469727,38240,25.899999618530273,85.9000015258789,276000,0,12.528156280517578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AL0001005,MOBILE BOARD OF WATER AND SEWER COMM.,50.97751998901367,2.2413554191589355,22.299999237060547,38722,26.100000381469727,86.19999694824219,276000,0,12.528156280517578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AL0001005,MOBILE BOARD OF WATER AND SEWER COMM.,51.13624572753906,2.367309808731079,23.399999618530273,38644,26.200000762939453,86.5,276000,0,12.528156280517578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AL0001006,MT. VERNON (TOWN OF),67.92179870605469,1.448225975036621,26.5,34722,5.800000190734863,70.4000015258789,2475,0,7.813995838165283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0001006,MT. VERNON (TOWN OF),69.44074249267578,1.065246343612671,29,34063,7.199999809265137,74.30000305175781,2475,0,7.813995838165283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0001006,MT. VERNON (TOWN OF),71.6751937866211,0.5754475593566895,29,42969,7.300000190734863,75.19999694824219,2475,0,7.813995838165283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0001006,MT. VERNON (TOWN OF),68.5996322631836,0.6169031262397766,34.400001525878906,33618,6.099999904632568,75,2475,0,7.813995838165283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0001015,PRICHARD WATER WORKS BOARD,84.1094970703125,0.5551082491874695,36.20000076293945,21583,7.199999809265137,72.0999984741211,35000,2,10.463103294372559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AL0001015,PRICHARD WATER WORKS BOARD,83.17279052734375,0.8944697976112366,37,22415,7.099999904632568,73.80000305175781,32400,0,10.385913848876953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
AL0001015,PRICHARD WATER WORKS BOARD,83.96953582763672,0.6610050797462463,36.29999923706055,23726,7.5,73.4000015258789,32400,0,10.385913848876953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AL0001015,PRICHARD WATER WORKS BOARD,81.51000213623047,0.7302177548408508,35.400001525878906,23090,9.899999618530273,76,32400,2,10.385913848876953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AL0001021,SARALAND WATER SERVICE,14.11327075958252,3.355602741241455,14.899999618530273,48721,11.699999809265137,82,12837,0,9.460086822509766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0001021,SARALAND WATER SERVICE,13.305691719055176,3.316999673843384,16.899999618530273,48620,13,83.4000015258789,12837,0,9.460086822509766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0001021,SARALAND WATER SERVICE,13.67196273803711,3.803982973098755,17.5,49542,14.199999809265137,83.5,12837,0,9.460086822509766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0001021,SARALAND WATER SERVICE,12.663819313049316,4.0715651512146,13.199999809265137,52031,17.700000762939453,85.0999984741211,12837,0,9.460086822509766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0001022,SATSUMA WATER WORKS,6.009575843811035,0,0.699999988079071,59289,19.899999618530273,91.5999984741211,6078,0,8.712430953979492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0001022,SATSUMA WATER WORKS,4.429133892059326,0.16404199600219727,2.700000047683716,57793,22.5,92.9000015258789,6078,0,8.712430953979492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0001022,SATSUMA WATER WORKS,5.017159461975098,0.13074031472206116,3.4000000953674316,59681,18.399999618530273,92.9000015258789,6078,0,8.712430953979492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0001022,SATSUMA WATER WORKS,5.3754682540893555,0.13031437993049622,5,60179,14.800000190734863,92.69999694824219,6078,0,8.712430953979492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0001031,ST. ELMO-IRVINGTON WATER AUTHORITY,NA,NA,NA,NA,NA,NA,8514,0,9.049467086791992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0001031,ST. ELMO-IRVINGTON WATER AUTHORITY,NA,NA,NA,NA,NA,NA,8514,0,9.049467086791992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0001031,ST. ELMO-IRVINGTON WATER AUTHORITY,NA,NA,NA,NA,NA,NA,8514,0,9.049467086791992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0001031,ST. ELMO-IRVINGTON WATER AUTHORITY,NA,NA,NA,NA,NA,NA,8514,0,9.049467086791992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0001046,EXCEL WATER SYSTEM,11.682243347167969,0.6230529546737671,11.699999809265137,39853,21.899999618530273,71.19999694824219,3489,0,8.157370567321777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0001046,EXCEL WATER SYSTEM,13.5820894241333,0,12.5,34667,15.399999618530273,75.69999694824219,3489,0,8.157370567321777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0001046,EXCEL WATER SYSTEM,5.830164909362793,0,11.800000190734863,35577,21.5,79.5999984741211,3489,0,8.157370567321777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0001046,EXCEL WATER SYSTEM,5.475880146026611,0,17.5,34000,21.399999618530273,82.9000015258789,3489,0,8.157370567321777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0001047,FRISCO CITY WATER SYSTEM,46.89973449707031,1.0554089546203613,38.29999923706055,23884,6.699999809265137,79.80000305175781,2400,0,7.783224105834961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0001047,FRISCO CITY WATER SYSTEM,46.00389862060547,0.3898635506629944,39.20000076293945,21635,6.599999904632568,77.19999694824219,2400,0,7.783224105834961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
